ID,Name,Parent,URL,Summary
CUS-SER-4,Create and manage access groups for private content,Service Ops,https://knowledge.hubspot.com/website-pages/require-member-registration-to-access-private-content,"customer portal access Permissions required Customer Portal settings permission is required to limit customer portal access. In your HubSpot account, navigate to Service > Customer Portal. Click the Advanced tab and then click Access. In the Access Control section, select Access group membership..."
CUS-SER-6,Supported file types and sizes,Service Ops,https://knowledge.hubspot.com/files/supported-file-types,are supported when sending an attachment to a website visitor in a chat conversation: video audio json ms-excel ms-powerpoint msword pdf gif jpeg jpg png tiff calendar css csv plain-text vnd zip Customer Portal The file size limit for customer portals is 50MB. The following file types are supported when...
CUS-CUS-1,Determine likelihood to close with predictive lead scoring,Customer Success Reps (CSMs),https://knowledge.hubspot.com/properties/determine-likelihood-to-close-with-predictive-lead-scoring,"Learn about and use the Likelihood to close and Contact priority properties to predict which of your contacts are most likely to become customers.… on this predictive lead scoring model. Learn more about these properties: Likelihood to close: a score that represents the percentage probability of a contact closing as a customer within the next 90 days based on certain contact properties and activities. For example, contacts with a close probability value of 22… have a 22% chance of closing as a customer in the next 90 days. Contact priority: a ranking of contacts evenly distributed into tiers based on their Likelihood to close scores. The options for the…..."
CUS-CUS-2,Understand the lead scoring tool,Customer Success Reps (CSMs),https://knowledge.hubspot.com/scoring/understand-the-lead-scoring-tool,"Learn more about how lead scores are calculated, including use cases and best practices for setting up scoring.… the goals of your different teams or regions. Certain scores may be useful to sales and marketing teams tracking prospects, but your support team would need a different score to track the engagement of existing customers. If your business has multiple regions, the qualities of a good fit customer… property or event in your score. Note the following about criteria in the lead scoring tool: Separate property or event rules independently update the score, even if the rules are in the same group. For example, in a property group, you have one property rule that adds 10 points for Industry is Hospitality..."
CUS-CUS-2,Manage upcoming client renewals,Customer Success Reps (CSMs),https://knowledge.hubspot.com/no/partner-tools/manage-upcoming-client-renewals,"Lær hvordan du administrerer kommende kundefornyelser på HubSpot Partner-dashbordet… Merk: : Denne artikkelen er oversatt av praktiske årsaker. Oversettelsen opprettes automatisk ved hjelp av oversettingsprogramvare, og det er ikke sikkert at den er korrekturlest. Den engelske versjonen av denne artikkelen skal regnes som den regjerende versjonen med den nyeste informasjonen. Du..."
CUS-CUS-3,Manage upcoming client renewals,Customer Success Reps (CSMs),https://knowledge.hubspot.com/partner-tools/manage-upcoming-client-renewals,"Learn how to manage upcoming client renewals on your HubSpot Partner dashboard.… the following information for clients who have upcoming renewals: Client: name of the client, with a link to their client record. Products: the client's HubSpot subscriptions. MRR Change: the anticipated change in the client's monthly recurring revenue based on their renewal status. Last active… employee: the user who was last active in the client's HubSpot account. Renewal Manager: the HubSpot employee who is managing the client's renewal. Time to Renewal: when the client's contract will renew. Partner Tools Thank you…..."
CUS-CUS-1,Organize your feedback surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/customer-feedback/organize-your-feedback-surveys,"Organize and manage your feedback surveys with advanced filtering, saved views, and customizable columns for insightful analysis.… satisfaction (CSAT), Custom survey, or Customer loyalty (NPS). Delivery: chat, email, shareable link, or web. To add quick filters, click + More, and then select a property. To refine your search using other filters, click Advanced filters. Learn more about filtering records and views. To customize… Organize and analyze your feedback surveys in HubSpot using filtering, save views, and customizable columns. Review responses, and tailor your survey data to fit your team's workflow. View and organize records with filters, and save…..."
CUS-CUS-2,Sync SurveyMonkey data to HubSpot surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/integrations/sync-surveymonkey-data-to-hubspot-surveys,"users to provide their email address. NPS: it allows users to measure their satisfaction with your organization, brand, product, or service. Date/Time: it allows users to provide a specific date and time. Please note: For Date/Time questions, only the date will sync to HubSpot; the time won't sync… With HubSpot’s SurveyMonkey integration, you can sync SurveyMonkey data to HubSpot's native survey and survey response objects. Analyze, report, and take actions on your surveys in one place, including: Have records in HubSpot for each SurveyMonkey survey and its responses. Create dashboards..."
CUS-CUS-3,Create and conduct customer satisfaction surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/customer-feedback/create-and-send-customer-satisfaction-surveys,"A Customer Satisfaction (CSAT) score tells you how satisfied a customer is with a product, service, or experience. It measures how a customer feels about a brand interaction. Use customer satisfaction surveys to ask contacts for feedback on their experiences or interactions with your business. You… can send this type of survey through email or chat, or display it on any page that has your HubSpot tracking code installed. Please note: users must have an assigned Service Hub seat to create feedback surveys. Learn more about HubSpot's new seats-based pricing In your HubSpot account, navigate… to Service > Feedback Surveys. To create a new survey: Click Create…..."
CUS-CUS-4,Create and conduct customer loyalty surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/customer-feedback/how-do-i-send-a-customer-loyalty-survey,"Customer loyalty (NPS) surveys track how likely your customers are to recommend your company to other people. You can send this type of survey through email, or display it on any webpage that has your HubSpot tracking code installed. Please note: you must have an assigned Service Hub seat to create… feedback surveys. Learn more in HubSpot's Products & Services catalog. To set up a customer loyalty survey: In your HubSpot account, navigate to Service > Feedback Surveys. To create a new survey: In the top right, click Create Survey. In the left panel, click Customer loyalty. Select a delivery..."
CUS-CUS-5,Create and conduct customer support surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/customer-feedback/how-do-i-send-a-customer-support-survey,"Customer Effort Score (CES) measures the ease of a user's customer support experience. CES is based on a seven-point scale ranging from Strongly agree to Strongly disagree. Send customer support surveys to your customers to let them score their experience with one of your support representatives… Please note: you must have an assigned Service Hub seat to create feedback surveys. Learn more in HubSpot's Products & Services catalog. To set up a customer support survey: In your HubSpot account, navigate to Service > Feedback Surveys. You can edit, or delete an existing survey. To edit, hover..."
CUS-CUS-6,Use dependent fields in custom feedback surveys,Customer Success Reps (CSMs),https://knowledge.hubspot.com/customer-feedback/use-dependent-fields-in-custom-feedback-surveys,"Learn how to add dependent fields to custom feedback surveys to create dynamic, tailored questions based on user responses.… Add dependent fields to custom feedback surveys to tailor your survey with dynamic fields based on the responses entered. Please note: dependent fields can only be used with custom feedback surveys. Add dependent fields to a custom feedback survey In your HubSpot account, navigate to Service… > Feedback Surveys. Hover over an existing survey and click Edit or create a new custom survey. In the survey preview on the right, hover over the field that you want to add dependent fields to, then click the edit pencil icon. In the left panel,…..."
CUS-CUS-2,Use playbooks,Customer Success Reps (CSMs),https://knowledge.hubspot.com/playbooks/use-playbooks,"Learn how to use playbooks to allow your sales and services team members to reference and create standardized notes when speaking with prospects and customers.… An assigned Sales or Service seat is required to create, edit, view, and delete playbooks. With the playbooks tool, you can create interactive content cards displayed in contact, company, deal, and ticket records. When speaking with prospects and customers, your team can reference these and create… standardized notes. Before you get started To create, edit, view, and delete playbooks, you must have Publish and/or Write playbooks permissions.…..."
CUS-CUS-5,Manage upcoming client renewals,Customer Success Reps (CSMs),https://knowledge.hubspot.com/partner-tools/manage-upcoming-client-renewals,"Learn how to manage upcoming client renewals on your HubSpot Partner dashboard.… You can view any upcoming renewals for clients you are managing on your partner dashboard. This is helpful for initiating conversations with clients about their experience using HubSpot. In your HubSpot account, navigate to Partner > Dashboard. In the Upcoming HubSpot Renewals section, you can view… the following information for clients who have upcoming renewals: Client: name of the client, with a link to their client record. Products: the client's HubSpot subscriptions. MRR Change: the anticipated change in the client's monthly recurring revenue based on their renewal status.…..."
CUS-SUP-1,Connected inbox error: 'This email couldn't be sent using your connected inbox',Support Agents,https://knowledge.hubspot.com/connected-email/connected-inbox-error-this-email-couldnt-be-sent,"You might occasionally see one of your CRM emails sent from HubSpot fail with a message reading, This email couldn’t be sent using your connected inbox account [email]. Accompanying this message will be an error message reading, 550 5.7.1 Client does not have permissions to send as this sender… Support. If you are using an Exchange inbox, you should connect your Exchange account to HubSpot using the HubSpot-Exchange inbox connection to send emails from the CRM. If you are not using the Exchange inbox, and are instead connecting your Exchange account via IMAP, ask your IT team to assign..."
CUS-SUP-2,A guide to the conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/use-the-conversations-inbox,"Use your conversations inbox to manage your team's email and chat conversations in one centralized inbox.… HubSpot account, navigate to CRM > Inbox. If you have multiple inboxes in your account, click the dropdown menu in the top left and select another inbox to view. In the inbox, you can use the following features to manage your conversations. Search for and filter conversations in the inbox You can both..."
CUS-SUP-3,Delete a conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/delete-a-conversations-inbox,"You can delete an inbox from your inbox settings. This action cannot be undone.… Though the conversations will still be logged to the associated contact or ticket's record. Deleting an inbox can't be undone. In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Inbox & Help Desk > Inboxes. Click the Current view..."
CUS-SUP-4,Overview of the conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/overview-of-the-conversations-inbox,"The HubSpot conversations Inbox is where you and your team can view, manage, and reply to incoming messages from multiple channels in one unified inbox. Depending on your subscription, you can create multiple inboxes for different teams that are using HubSpot. For example, you can create a sales..."
CUS-SUP-5,Set SLAs in the inbox,Support Agents,https://knowledge.hubspot.com/inbox/set-slas-in-the-inbox,"navigation bar. In the left sidebar menu, navigate to Inbox & Help Desk > Inboxes. If you have multiple inboxes set up, use the Current view dropdown menu to select the inbox you want to set up SLAs for. Click the SLAs tab. To control when SLAs will apply to your team, click the Apply based on dropdown..."
CUS-SUP-1,Set up a calling channel in help desk,Support Agents,https://knowledge.hubspot.com/calling/set-up-a-calling-channel-in-help-desk,"Click the settings settings icon in the top navigation bar. In the left sidebar menu, click Inbox & Help Desk > Help Desk. Under Ticket sources and routing, select Channels. Click Connect a channel on the top right. Click Calling. To choose how to connect a phone number, you can either generate a new… Click a phone number from the table. Click Continue to setup in the bottom right. On the Set up ticket automation page, set which properties new tickets from this channel will include. If you don't set channel specific properties, your help desk ticket settings will apply. Click Next. On the Routing"
CUS-SUP-2,Connect custom channels to the conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/connect-custom-channels-to-the-conversations-inbox,"ticket routing and configuration. Then, click Save. To move the channel to help desk, hover over it and click Options. Then, select Move to help desk. Learn more about moving inbox channels to help desk. To delete the channel, hover over it and click Options. Then, select Delete. In the dialog box, click Delete account. To turn off the channel, click to toggle the Status switch off. In the dialog box, click Turn off.… Provide your credentials. The parameters shown will be dependent on your channel configuration. Seats required A Sales Seat or Service Seat is required to set up routing rules. To set routing rules to automatically route incoming emails to…..."
CUS-SUP-3,Connect custom channels to help desk,Support Agents,https://knowledge.hubspot.com/help-desk/connect-custom-channels-to-help-desk,"to connect channels to help desk. Connect a custom channel to help desk In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Inbox & Help Desk, then click Help Desk. In the Ticket sources and routing section, click Channels. Click Connect… the Ticket Owner dropdown menu and select a different user. Learn more about routing tickets in help desk. . By default, your reply will be in response to the most recent message in the thread. To reply to a specific message, click the reply icon in the top right of the message. In the reply editor, write… to Inbox & Help Desk, then click Help Desk. In…..."
CUS-SUP-4,Set up routing rules in the conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/set-your-conversations-routing-rules,"is required both to create routing rules and to be included in them. Manually assign tickets You can triage unassigned tickets or manually reassign a ticket to another user or team. In your HubSpot account, navigate to CRM > Inbox. In the left sidebar menu, select the Unassigned view, then click… conversations You can set routing rules for incoming messages sent to your connected team email channel, chatflows, calling channels, or your connected form. Set up automatic ticket assignment for team email channels In your HubSpot account, click the settings settings icon in the top navigation bar..."
CUS-SUP-6,"Configure call routing, work hours, and voicemail",Support Agents,https://knowledge.hubspot.com/calling/configure-call-routing-work-hours-and-voicemail,"Once you have acquired a HubSpot-provided number, you must decide where those calls should ring, what your call working hours are, and how to customize your voicemail. Choose your ring preference HubSpot allows you to route calls to three primary destinations: Routing option Use case Key… After acquiring a HubSpot-provided number, you can decide where those calls ring, what your call working hours are, and how to customize your voicemail..."
CUS-SUP-1,Manage customer portal settings,Support Agents,https://knowledge.hubspot.com/inbox/manage-customer-portal-settings,"Manage your customer portal settings, including domain, access control, ticket display, and support forms, to enhance user experience and streamline support interactions.… The customer portal gives customers a centralized place to manage and respond to their support tickets. After you've set up your customer portal, you can configure settings like the portal domain, access permissions, and support form. These settings can be updated at any time. Permissions required..."
CUS-SUP-2,Set up a customer portal,Support Agents,https://knowledge.hubspot.com/inbox/set-up-a-customer-portal,"A customer portal is a home behind a login where customers can view, open, and reply to their support tickets."
CUS-SUP-1,Create and respond to tickets in help desk,Support Agents,https://knowledge.hubspot.com/help-desk/create-respond-to-tickets-in-help-desk,"Create and respond to tickets in the help desk workspace.… Use help desk to navigate between existing tickets and create new ones without having to leave the workspace. Support agents in your account can create, respond, and comment on help desk tickets to manage customer issues more efficiently. Users with Super Admin or Account Access permissions can..."
CUS-SUP-2,Chat with logged in visitors,Support Agents,https://knowledge.hubspot.com/chatflows/chat-with-logged-in-visitors,"Learn how to identify logged in visitors in the conversations inbox or help desk.… If your external site is using a login feature or if you require member registration to access private HubSpot-hosted pages, blog posts, or knowledge base content, you can identify logged in visitors in the conversations inbox or the help desk workspace. While chatting with the visitor in the inbox… to respond with a personalized message. Any previous messages will also appear so you have a complete record of the contact's past conversations with your team. Learn more about responding to messages in the conversations…..."
CUS-SUP-3,Connect a WhatsApp number to HubSpot using coexistence,Support Agents,https://knowledge.hubspot.com/inbox/connect-a-whatsapp-number-to-hubspot-using-coexistence,"Connect your WhatsApp Business number to HubSpot for seamless message management across platforms, enhancing customer communication and tracking"
CUS-SUP-4,Set a default email address for teams in help desk,Support Agents,https://knowledge.hubspot.com/help-desk/set-a-default-email-address-for-teams-in-help-desk,"Set default email addresses for each team in your help desk to streamline responses.… If you have multiple team email addresses connected to help desk, you set a default email address to send for each team. While reps can still select a different address when necessary, this default will be used as the From address for all new emails sent from the help desk workspace. This helps..."
CUS-SUP-5,Collaborate with your team in the conversations inbox,Support Agents,https://knowledge.hubspot.com/inbox/collaborate-with-your-team-in-the-conversations-inbox,"Then someone from the support team can take over and respond to the contact's inquiries. You can also move any type of conversation to a different inbox or the help desk workspace, including emails, chats, Facebook Messenger, and WhatsApp messages. Any tickets associated with the conversation will also… The conversations inbox allows you to view and manage your ongoing conversations in one place. When working with your team in the inbox, you might want to reassign a conversation, comment on an existing thread, move the conversations to another inbox or help desk, or forward the email to another..."
CUS-SUP-6,Connect HubSpot and Google Chat,Support Agents,https://knowledge.hubspot.com/integrations/connect-hubspot-and-google-chat,"Connect the app for Google Chat to HubSpot to manage notifications from Google Chat, connect Google Chat to your inbox, connect Google Chat to your help desk workspace, and receive HubSpot notifications in Google Chat. Follow the steps below to connect HubSpot and Google Chat. Then learn more about using the integration for Google Chat. Before you get started There a number of different ways to connect Google Chat: If you want to set up Google Chat for all users in your HubSpot account, you must be a Super Admin or have App Marketplace permissions in your HubSpot account. You must also be an administrator for the Google Space workspace you want to install…… ..."
CUS-ONB-1,Get started with HubSpot's commerce tools,Onboarding Specialists,https://knowledge.hubspot.com/get-started/collect-payments-with-commerce-tools,"discount codes for early renewals. After a purchase, send an internal email notification to the customer's account manager, then create a ticket to initialize customer onboarding. Learn how to use payments in other HubSpot tools. Integrate other tools If you use other systems for your business… Customize them further with discounts, fees, and taxes. Using HubSpot's commerce tools alongside your other CRM data means that you can manage your revenue and customer information all in one place. Incorporate automation and reporting into your commerce tools to automate sales tasks, send post-purchase… workflows to automate commerce processes or creating custom…..."
CUS-ONB-2,Manage onboarding to-do lists with checklists,Onboarding Specialists,https://knowledge.hubspot.com/help-and-resources/manage-onboarding-to-do-lists-with-checklists,"Use checklists to manage HubSpot onboarding and setup by working through predefined tasks in a structured list. Checklists help teams track steps, assign ownership, and monitor progress as they complete account setup or recurring processes. With checklists, you can review and manage tasks… Customize checklist details, create reusable templates, and share templates across HubSpot accounts to standardize onboarding workflows. Review checklist tasks In the All tasks tab, you can review every task that's been created for all your checklists. The associated checklist will appear below the name… Learn how to use HubSpot's projects tool to plan and organize all of your team's work in one place via structured lists of tasks..."
CUS-ONB-4,Administrer oppgavelister for onboarding med sjekklister,Onboarding Specialists,https://knowledge.hubspot.com/no/help-and-resources/manage-onboarding-to-do-lists-with-checklists,"Bruk sjekklister til å administrere HubSpot-onboarding og -oppsett ved å arbeide gjennom forhåndsdefinerte oppgaver i en strukturert liste. Sjekklister hjelper team med å spore trinn, tildele eierskap og overvåke fremdrift når de fullfører kontooppsett eller gjentakende prosesser. Med sjekklister… kan du gjennomgå og administrere oppgaver, tilpasse sjekklistedetaljer, opprette gjenbrukbare maler og dele maler på tvers av HubSpot-kontoer for å standardisere onboarding-arbeidsflyter. Gjennomgå sjekklisteoppgaver I fanen Alle oppgaver kan du gjennomgå alle oppgaver som er opprettet for alle… Lær hvordan du bruker HubSpots prosjektverktøy til å planlegge og organisere alt teamets arbeid på ett sted ved hjelp av strukturerte oppgavelister..."
CUS-ONB-1,Manage onboarding to-do lists with checklists,Onboarding Specialists,https://knowledge.hubspot.com/help-and-resources/manage-onboarding-to-do-lists-with-checklists,"Learn how to use HubSpot's projects tool to plan and organize all of your team's work in one place via structured lists of tasks.… Use checklists to manage HubSpot onboarding and setup by working through predefined tasks in a structured list. Checklists help teams track steps, assign ownership, and monitor progress as they complete account setup or recurring processes. With checklists, you can review and manage tasks, customize..."
CUS-ONB-3,Sales Tools,Onboarding Specialists,https://knowledge.hubspot.com/sales-tools,
CUS-ONB-6,Marketing Tools,Onboarding Specialists,https://knowledge.hubspot.com/marketing-tools,
CUS-ONB-4,Set up and manage object pipelines,Onboarding Specialists,https://knowledge.hubspot.com/object-settings/set-up-and-customize-pipelines,"Learn how to create, clone, customize and delete your pipelines and stages in HubSpot.… Pipelines help visualize your processes through stages, which are steps that signal where a record is in a process. For example, you can create deal pipelines to track revenue, ticket pipelines to track customer issues, or listing pipelines to track for-sale properties. Please note: your account..."
CUS-ONB-6,Customize the board view for objects with pipelines,Onboarding Specialists,https://knowledge.hubspot.com/object-settings/select-properties-to-show-on-records-in-board-view,"Learn how to customize the properties shown on board cards and the appearance of your pipelines in board view for objects such as contacts or deals.… for pipelines where approvals is turned on, and it cannot be edited or removed. Associated Quotes: displays an associated quote name, buyer, and company on a deal card. If multiple quotes are associated to the deal, you can click the View [number] button to see all quotes in the right panel. Associations..."
CUS-AGE-1,Create and use snippets,Agent Enablement,https://knowledge.hubspot.com/conversations/use-snippets,"Snippets are short, reusable text blocks that can be used on contact, company, deal, ticket, and custom object records. You can insert snippets into email templates, chat conversations, and when logging an activity or note. If you want to create reusable emails, learn more about the templates tool… snippet. Enter a name for the snippet shortcut in the Shortcut field. This shortcut will be used to insert the snippet in a record, email template, live chat conversation, or when logging an activity. When you've finished creating your snippet, click Save snippet. Manage snippets You can edit… Rename. In…..."
CUS-AGE-4,Opprett og bruk snippets,Agent Enablement,https://knowledge.hubspot.com/no/conversations/use-snippets,"hvordan du legger til personaliseringstokener i utdraget. Skriv inn et navn på snarveien i feltet Snarvei. Denne snarveien vil bli brukt til å sette inn utdraget i en post, e-postmal, live chat-samtale eller ved logging av en aktivitet. Når du er ferdig med å opprette kodebiten, klikker du på Lagre… igjen notater om prospekter i CRM-systemet, hente inn viktige detaljer når du skriver en e-post til et prospekt, eller som raske svar under en live chat-samtale. Du kan også sette inn et utdrag når du logger en aktivitet eller legger igjen en kommentar til en post ved hjelp av HubSpots mobilapp… Snippets er korte, gjenbrukbare tekstblokker som kan brukes på kontakt-, firma-, avtale-, billett- og egendefinerte…..."
CUS-AGE-4,Knowledge Base,Agent Enablement,https://knowledge.hubspot.com/search,All resources Knowledge Base Academy Customer Blog...
CUS-AGE-2,Use dashboards in the mobile app,Agent Enablement,https://knowledge.hubspot.com/dashboards/use-dashboards-in-the-mobile-app,"Manage and create HubSpot dashboards and reports on the go with the mobile app, using intuitive controls and AI-powered features for seamless performance tracking.… You can view your dashboards and create reports in the HubSpot mobile app using your mobile phone. This can be useful if you're on the go and need to review your performance. View and filter your dashboards in the mobile app Open the HubSpot app on your iOS or…..."
CUS-AGE-3,Install the HubSpot mobile app,Agent Enablement,https://knowledge.hubspot.com/account-mangagement/how-to-install-the-hubspot-mobile-application,"Learn how to install and set up HubSpot's mobile app on iOS and Android.… native biometrics or PIN code. Get the latest version of the HubSpot app You can automate app updates in your device settings, either for all your apps or specifically for the HubSpot mobile app. This is recommended to ensure you do not miss any key updates. Instructions for iOS There are two ways… apps. Select an option for when auto-updates can take…… ..."
CUS-AGE-4,Troubleshoot the HubSpot mobile app,Agent Enablement,https://knowledge.hubspot.com/account-management/troubleshoot-hubspot-mobile-app,"Find answers and general information quickly about the HubSpot mobile app.… If you're having an issue while using the HubSpot mobile app, the following troubleshooting steps may help to resolve it. Log out of the app and log back in Open the HubSpot app on your device. To access Settings, tap Menu in the bottom navigation menu, then tap the account name in the left sidebar..."
CUS-AGE-5,Review recordings on the HubSpot mobile app,Agent Enablement,https://knowledge.hubspot.com/mobile/review-calls-on-the-hubspot-mobile-app,"Access the list of your recordings while on the go using the HubSpot mobile app on your iOS or Android device.… If call recording is turned on in your account settings, you can access recordings on the HubSpot mobile app. You can then listen to a recording, review comments, or access the transcript. Listening to recordings can help you coach, mentor, and onboard new reps or catch any missed insights from..."
API-AUT-3,Account & Setup,Authentication & Limits,https://knowledge.hubspot.com/account-and-setup,
API-AUT-1,Add and manage app cards,Authentication & Limits,https://knowledge.hubspot.com/integrations/install-and-manage-app-cards,"Learn how to add and manage cards added by connected apps.… App cards cards are a way to customize your HubSpot experience and bring actionable data for integrations or other custom functionality. App cards can be built for private apps that are entirely internal to your organization, as well as public apps which you can install from the App Marketplace… App cards can be configured to appear in various locations across HubSpot, including CRM record pages, record preview sidebars, and the help desk ticket sidebar. This guide walks through how to manage cards installed by connected apps, including how…..."
API-AUT-3,Store Sensitive Data in HubSpot,Authentication & Limits,https://knowledge.hubspot.com/account-security/store-sensitive-data,"restricted access. Access to the unencrypted values for Sensitive Data properties is restricted to designated HubSpot applications and user-approved connected private apps. Learn more about using Sensitive Data properties. To create a Sensitive Data or Highly Sensitive Data property: In your HubSpot… and reporting are stored in protected environments with highly restricted access. Access to the unencrypted values for Sensitive Data properties is restricted to designated HubSpot applications and user-approved connected private apps. Learn more about using Sensitive Data properties .… Learn how to manage Sensitive Data in your CRM, including creating…..."
API-AUT-4,Troubleshoot social publishing errors and limits,Authentication & Limits,https://knowledge.hubspot.com/social/what-are-the-most-common-unsuccessful-social-message-errors,"Learn how to resolve common errors and limits which may result in social posts not publishing successfully through HubSpot.… limits Review common social publishing limits and the steps to resolve them. Facebook rate limit Facebook imposes API limits that can temporarily block publishing social posts through HubSpot. To resolve this issue, it's recommended to wait up to 24 hours, then publish your social post. The rate… limit resets automatically. Bitly monthly limit This error occurs…..."
API-AUT-5,Sending limits for connected email accounts,Authentication & Limits,https://knowledge.hubspot.com/connected-email/sales-email-send-limits,limits Each email provider has its own rate limits on the number of emails you can send each day. Limits for inboxes connected with Exchange or IMAP vary depending on your mail client. Learn more about rate limits for Gmail and Office 365. A provider's rate limit can include additional limits… to connect the Office 365 email address to a single user's account. Rate <…...
API-AUT-6,Set limits for record associations,Authentication & Limits,https://knowledge.hubspot.com/object-settings/set-limits-for-record-associations,"Learn how to set limits for record associations regardless of label and limits specific to certain association labels.… Configure limits for the number of associated records or labels used to describe associations to help maintain accurate association data. For example, you can set a limit of one associated company per deal, five associated contacts per deal, or one contact labelled Billing contact per company… Learn more about default association limits in the product and services catalog. Permissions required Super Admin permissions are required to configure association limits. Set association <…… ..."
API-CRM-1,Create and edit custom objects,CRM APIs,https://knowledge.hubspot.com/object-settings/create-custom-objects,"Explore tips for when to create a custom object, then learn how to define, edit, or delete a custom object in your account settings.… Summary If your business requires a relationship or process beyond the standard CRM objects, create and define a custom object in the data model or via API. Custom objects allow you to track business specific data that fits outside of HubSpot's fully-defined objects. In this article, review… to…..."
API-CRM-2,Customize the board view for objects with pipelines,CRM APIs,https://knowledge.hubspot.com/object-settings/select-properties-to-show-on-records-in-board-view,"Learn how to customize the properties shown on board cards and the appearance of your pipelines in board view for objects such as contacts or deals.… In a board view, you can manage your records in a card layout. For deal, ticket, admin-activated (e.g., services), and custom object records, you can filter by pipeline. For contact and company board views, the pipeline is Lifecycle stage. You can customize the board cards to display… In a board view , you can manage your records in a card layout. For deal, ticket, admin-activated (e.g., services), and custom object records, you can filter by pipeline. For contact and company board views, the pipeline is…..."
API-CRM-3,Customize close date automation for objects,CRM APIs,https://knowledge.hubspot.com/object-settings/set-up-close-date-automation-for-objects,"Automate and customize close date settings for deals, tickets, services, and projects in HubSpot pipelines to streamline your sales and service processes.… , account instead of company). This article refers to objects by their HubSpot default names. By default, the following behavior is expected prior to customization: When you move a record to a closed stage, the Close date value will be updated to today's date. When you move a deal, service, or project… In the left sidebar menu, in the Data Management section, click Objects. On the Objects page, click the Select an object dropdown menu and the object for which you want to configure close date automation.…..."
API-CRM-4,Sync custom objects between HubSpot and Salesforce,CRM APIs,https://knowledge.hubspot.com/salesforce/set-up-and-use-salesforce-custom-object-sync,"Learn more about syncing custom objects from Salesforce to HubSpot.… After connecting Salesforce to HubSpot, you can sync Salesforce custom objects with HubSpot. Syncing custom objects keeps object data consistent across both platforms. For example, if your Salesforce account uses a custom object to track subscriptions, you can sync that object with HubSpot so your..."
API-CRM-5,Sync custom objects between HubSpot and data sync apps,CRM APIs,https://knowledge.hubspot.com/integrations/sync-custom-objects-between-hubspot-and-data-sync-apps,"Learn how to seamlessly sync custom objects between HubSpot and various data sync apps, ensuring efficient data management and integration.… Learn how to sync custom objects between HubSpot and data sync apps. Syncs can be one-way or bi-directional. Before you get started You must create the custom object in your HubSpot account before setting up the custom object sync. Currently, it's possible to sync custom objects with the…..."
API-CRM-6,Set up pipeline automations for objects,CRM APIs,https://knowledge.hubspot.com/object-settings/set-up-pipeline-automations-for-objects,"Automate actions for deals, projects, tickets, and custom objects. Trigger tasks, notifications, and emails based on pipeline stage or status.… more about using the full workflow editor. Permissions required Super Admin or Workflow edit permissions are required to configure pipeline automations. Automate actions based on pipeline stages You can create automations based on deal, project, ticket, and custom object pipeline stages..."
API-CRM-1,Use e-signatures with quotes,CRM APIs,https://knowledge.hubspot.com/quotes/use-e-signatures-with-quotes,"as an activity on the quote. In your HubSpot account: The reassignment appears in the quote preview panel under Quote activities. Only users with access to the quote can view this activity. The activity doesn't appear on associated records (e.g., contact and company). API access: Quote reassignment activity… may be available through APIs depending on how the event is configured and the permissions of the API request. E-sign a quote When e-signature is enabled for a quote, buyers and countersigners can add their signatures to the quote. For added security, turn on identity verification. With identity… Learn how to use e-signatures with HubSpot's quotes tool,…..."
API-AUT-6,Få tilgang til HubSpot API-nøkkelen din,Automation & Webhooks,https://knowledge.hubspot.com/no/integrations/how-do-i-get-my-hubspot-api-key,"Hvis du har administratortilgang til kontoen din, kan du finne ut hvordan du får tilgang til og roterer HubSpot API-nøkkelen i integrasjonsinnstillingene.… Med HubSpot API-nøkkelen kan utviklerne dine lage tilpassede applikasjoner med HubSpots API-er. Hver nøkkel er spesifikk for en HubSpot-konto, ikke en individuell bruker, og bare én nøkkel er tillatt om gangen. Få tilgang til API-nøkkelen din Du må ha Super Admin-rettigheter for å få tilgang til..."
API-AUT-1,Create and use summary functions in datasets,Automation & Webhooks,https://knowledge.hubspot.com/data-management/create-and-use-summary-functions,"Learn more about using and creating summary functions within datasets.… A dataset is a collection of data from across your HubSpot account that can then be used in custom reports. A dataset can include properties for CRM objects and HubSpot assets, along with formulas to calculate your data as needed. Summary functions allow you to aggregate data across multiple rows… within datasets. It also allows you to calculate rates and ratios. Metrics that can be calculated using summary functions include: Conversion rate Average order size Average margin Close ratio Lifetime value Customer acquisition cost Churn rate SLA adherence Custom NPS calculations Row-level vs..."
